,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_036,-0.13899081537975985,0.13073271358481298,0.0459829393045516,0.1277921042847497,-0.04735318504149084,0.27975849196333885,0.22091298601921214,-0.09259831986355238,0.10110738258244552,-0.025730594882526183,0.10219275119587898,0.10425489354697992,-0.15288217666492102,-0.07635232795044189,0.10772653877848826,0.055490671736107056,-0.13287442739766,-0.3465270084812902,0.3048434115127987,0.3183107292495902,-0.2683179615201919,-0.1907094887514628,-0.2080161508264075,-0.03709940240387811,0.08621633543121134,-0.04077679320785385,-0.12385974977938896,-0.07115689418295533,0.006047247044987087,-0.455492629100493,0.2578616233619381,-0.18434115850121036,-0.2917073600864273,0.006328348321689869,0.12210449297809649,-0.2703818382968734,1.0,0.439883714514236,0.20698968757887065,0.05787925083093379,-0.15579454691624797,-0.16793197994903272,0.2829362713091377,0.187743719759745,0.07608847176575002,-0.09672063371138259,-0.021808259512744312,-0.19473653048908843,-0.20925377901971562,-0.19698953096335825,0.0513524948773301,-0.21550948708077555,0.04472423886417209,-0.030157914206042608,-0.4085105020939513,-0.11139592684139905,0.24857525310710624,-0.26842424345252625,0.028689252895130232,0.11573767413081808,-0.08862811195421536,-0.03171034960549165,0.24458060380100913,0.013377951179393754,0.21902530766429376,-0.1507939896597172,-0.3397242934390995,0.30638818499230647,-0.4446417451182596,-0.28102704655947747,-0.00667128628069785,0.2164750743010046,-0.13184002153599786,-0.3865955589840105,-0.20939570668294583,0.2763161072268354,0.3080557238519053,-0.19083314094116477,-0.21079810295758958,0.21374468932286472,0.0700222228613322,-0.06786730540691653,-0.06324776359978121,-0.26521314139567825,-0.16075456703747049,-0.13578603295765151,-0.33569360828795886,0.18013625680935919,0.012810025187407986,-0.3078866313921701,0.352975982168535,0.05727251933492598,0.19430681372651926,-0.3202786939019079,-0.08918332898005629,-0.005136576490982047,0.017464441900052103,-0.05608793473082043,-0.33644868821293683,-0.38077223031224716
STOCK_037,0.12136903731921886,0.2399482686349301,-0.004437143504219711,0.10046094330509936,-0.5118249356391513,0.16028613095301067,0.37119482275870386,0.07992140112146427,-0.10568458958725231,-0.18307133181733026,-0.39756475283112797,0.07150961697200917,0.14277711881382332,-0.348180092087622,-0.35140465052896,-0.12770006121276864,-0.029899444563849287,-0.10625639709988796,0.29998768047255403,-0.03944673710334418,-0.0642545483769981,0.0625003354230944,-0.27357280562323166,0.0730614077835579,0.329411754540821,-0.18804435611883305,0.07030747329742991,0.2885088952148571,0.29152461931445134,-0.03927677690368064,0.12780666765679088,0.024446337432495368,-0.435630522640408,-0.006370542180009644,0.055957508447204506,-0.26614850170157583,0.439883714514236,1.0,0.32012782771866993,-0.11241233869490713,-0.09639295191705113,-0.16931435378798013,0.6443919848304218,0.21298116581714155,0.34320867178411224,-0.13677450819041068,0.0849901878312956,-0.10667200766013582,0.1476609804217599,0.3387750411705555,-0.013456799142736292,-0.07559298378386009,-0.16661398862901308,-0.16577880841140435,-0.22894920576620592,0.10979123968799154,0.4342644292190735,-0.13378245099710204,-0.10712155733314924,-0.14975002319731073,-0.30157472084741155,0.181116872066901,0.16030657504912624,-0.22169156407764717,-0.02111241451539681,-0.20077679901507633,-0.36779549466382633,0.009534908798590504,-0.3004703578727698,-0.16272568494780992,-0.23800671266526396,0.13043436216549487,-0.27705546844941453,-0.1443199860543537,-0.2206444055671913,0.04191400692334713,0.2530025699339769,-0.13568704250281122,-0.34018186306307613,-0.39234300880525236,-0.15642571679468364,-0.24279221284479885,0.014634968086187538,-0.3058238732416951,-0.15540456264732597,0.11751940341298835,-0.014689200093852916,0.08733477280510611,-0.13376061207100218,-0.05253082880711716,0.5041697152597109,-0.15752503093902837,-0.009577961970207593,-0.34155572686764774,-0.05343425978427143,-0.2119944744044471,-0.11572160419973802,0.09402740767653653,-0.42209630428207423,-0.2581074291398303
STOCK_038,0.15288594686020424,0.17229833643819928,-0.12609860750611732,-0.2683363212105499,-0.052150263572767135,-0.08078328622560091,0.21648535354330703,0.028351134125053946,-0.16907078380536578,-0.18775351068004675,-0.2606574123353169,0.022806969151087902,0.10987903557069079,-0.258683000662375,0.20792525685003574,-0.13879064639539168,-0.11374091884514805,-0.10159750282381103,-0.02239150370752484,0.15905018427255913,-0.010932085014268681,-0.016218200250066112,-0.30795844601516736,-0.013141938350787192,0.06051549865517766,-0.04719719611027994,-0.0670607145657386,0.14445799172187387,0.1563138774449477,0.03965443056644398,-0.08880414103022802,-0.15040977346843168,-0.3876156694317428,0.10498792534229591,0.16108607962956273,-0.131545907439378,0.20698968757887065,0.32012782771866993,1.0,-0.02700965727986449,-0.13851755109167976,-0.052811760887415675,0.39800870623406726,0.12257048541015951,-0.17905686548674685,0.13345597101428425,0.12677986288216275,0.025309814539681865,0.06678792797592904,0.20688569997314513,-0.009004391245208946,-0.010431389035593364,0.056375392462754886,-0.01538930589077768,-0.18822316270587972,-0.18917502986167084,0.172658206756834,0.17301272218173158,-0.24231511524206276,0.019762825454361633,-0.09735516009083493,-0.05058986049758944,0.08333253588048645,-0.0996182845859309,0.05721173940621281,0.0021733370908010104,-0.4206022151125581,-0.021737085279613117,-0.2338762525769428,-0.011652726814594084,-0.01642140010863908,0.15602849214932654,0.1813738276431593,-0.18911910618889097,-0.2630043442815246,-0.12322327746299448,0.02562317265471951,-0.15381024071552626,-0.07587035768822026,-0.3338712687072339,0.23187924309956634,-0.05543564341908096,-0.010239159359355954,-0.25565043525790204,0.09666690505210795,-0.03811048434198446,-0.13029078767876032,0.025184928069128552,-0.05641279697059415,0.016676060782930064,0.3161220764709641,-0.12841547670915676,0.04022616028324347,-0.07685908657696855,0.09345487307731493,-0.04693033981901353,0.14170294075031056,-0.121240627280326,-0.030087121499302122,-0.12020693768031057
STOCK_039,-0.22416539854867082,-0.051021182402006246,0.09805346170855758,0.20052183323829872,-0.09998427839746694,-0.033178255746636805,-0.10035351885423498,-0.09520625502132198,-0.005957679544191773,0.24671749092667072,0.3106917252163073,-0.036312150427643075,-0.12538380374294011,-0.17394188030551555,0.0449529726910836,0.1657886458131891,-0.10588893376813018,-0.3524959257237468,0.14494913228672102,0.0638583467274206,-0.14278765707445648,0.4352170830352883,0.15132269538743842,-0.023778718541875375,0.053681017801847045,0.17117422262385956,-0.3084158099549407,-0.4962339060133337,-0.12596224867542835,0.03696365638469263,0.11433057898417955,0.4169268559173722,0.11903106876525651,0.23206533037824095,0.0052375023328883425,0.4627995706749089,0.05787925083093379,-0.11241233869490713,-0.02700965727986449,1.0,0.17359896103706587,-0.19592506406497878,-0.19213060089729536,-0.12045811750813154,-0.08115436218902772,0.05657738563426557,-0.05055157138339238,-0.020002003812327685,-0.33251596887489066,-0.31267066563951573,0.15594584826806823,0.12205176418143902,0.12252786717188371,0.0420475088789367,0.1381966672389287,-0.1914312191550394,-0.33307502858897386,-0.14421202492332855,-0.022507064425979793,0.2114381373840059,0.18888118164593845,-0.006163903023575857,-0.2570630733218829,0.15259232991105195,0.5174821033179139,0.03573842720476683,0.38536493301368413,0.2385787187214046,-0.09973116076862519,0.12654283237786748,0.16905193943507757,-0.1855777526778858,0.004606122084571973,0.054045242531861916,-0.3178046799450818,0.2942125587945996,-0.012448730601685191,0.5665558602346759,0.1497988657020461,0.23564441976336312,0.12145008679333875,-0.0278197536592547,0.22498944465875179,0.021968160649635457,0.19154252998376914,-0.2926176817326072,-0.00747123794768627,0.07678896870428138,-0.08319204062265986,0.030743459313787563,-0.11967240026372725,0.24309041081055127,-0.006235115006090632,-0.006273410280802967,0.3578947284398636,0.24259842272957208,-0.1513050797300439,-0.16240761839028858,0.2083989040010781,-0.12654784792011856
STOCK_040,-0.16938406110045431,0.1244685258124823,-0.01994599896102175,0.09685696036820092,-0.1060640118500152,-0.03222220404471851,-0.04388508586634246,0.19672434089561724,-0.2860891113636857,-0.02042062010028768,0.2788229652500665,-0.3077338344537167,0.04544477094582181,0.060064313654117366,-0.20572875532351437,-0.340465726715851,0.06497158635138174,0.1806005483919563,0.4471147830561459,-0.08909357750420387,-0.10848704993672703,0.36497103910017703,0.29440313839339793,-0.1983729640661322,0.3300887010922715,0.0313148498450582,-0.05875632470225786,-0.21868750924431785,-0.1721688398446123,-0.22834649284881464,0.3938482704038307,0.3142593999057322,0.13122434412432477,0.20483952729341448,0.0021542997472224364,0.1634678856836728,-0.15579454691624797,-0.09639295191705113,-0.13851755109167976,0.17359896103706587,1.0,-0.04416397026763681,-0.21938030077970372,-0.09160382660223931,0.3934175163287822,0.1060628488772051,0.34074157863873705,-0.13648152220228857,-0.1961243656985941,-0.2481726604205535,-0.12940262249368772,0.19625944068237608,-0.16545345922794605,-0.3429302363433829,-0.009642964324191925,0.23545527688674994,-0.4183450236601777,-0.23142327807900046,0.18765976633819412,-0.0750731722855171,0.34386205671388365,0.2269124413165268,0.0506900172681394,-0.25507609470361114,0.27367568525799213,-0.23927553194162018,0.6281621917050523,-0.13358413948303258,-0.2767428494004464,0.08243154645386029,-0.09458332481666189,-0.289218343023038,0.09689156047626496,0.19052547299164752,-0.2562824800582657,0.11811663977122334,0.0820189469146197,0.010948922698789741,0.09604401539168277,0.2238015846734462,-0.09852006615781461,-0.06977947006361823,0.2740572747164599,0.2771112386607157,0.08349124891228532,0.18199837347782824,-0.11602000948817909,-0.04521013064382342,-0.06589381593824008,0.07058001252563977,-0.11818176119458092,0.12251813383522567,-0.21716096276164581,-0.20935200993759276,-0.02566854644069078,0.01828616015378841,-0.12912572563960206,0.3912127853172982,0.25502251780216995,-0.18032122962299446
STOCK_041,-0.16437266968147224,-0.052902002312459936,0.027893197168652774,-0.07274811361272131,0.3287449570431024,0.00791399637519802,0.26230348365334605,0.049561846082977305,0.15727079769206662,-0.09975743615727395,-0.06658116553577903,0.046231727137006094,-0.20464816418987075,0.26901771096128874,-0.13942389918578615,0.38284836872610833,-0.21769324843876192,0.015444406824866029,0.035498387344614565,-0.23290629497750215,0.21970650267156525,-0.21054471602218106,-0.08895481851528371,0.24228919955109426,-0.1705566281307461,0.15024015932488144,0.04513729921481891,0.18557734235740736,0.11685692075664679,0.19170554123182276,-0.12581132644386248,0.0034623845973150453,-0.055622440252417166,-0.035692200829680804,0.1448639282649724,-0.028008788592389876,-0.16793197994903272,-0.16931435378798013,-0.052811760887415675,-0.19592506406497878,-0.04416397026763681,1.0,-0.09703959158941167,-0.06609978190402198,-0.016011014198589753,-0.2570647022556513,-0.3603032033006714,0.03908261377689169,0.3217440665416349,0.10449279653498586,-0.187932909430587,0.0805161867250608,0.04520214726862967,0.2606268920084103,0.1002427527304089,0.06048842807733903,0.03602713661567389,0.4520668631690789,-0.13295593338852196,-0.4699102924123439,-0.26185096025376897,0.3712107976579984,0.08488417841267473,-0.0987175927067895,-0.21923192367358554,0.0949404551714852,0.03591409385094783,-0.1897999077085325,0.10151774574467683,-0.11186012379809689,-0.016947918093443797,-0.1458638526208983,-0.24850206139562372,0.12001227468212337,0.13745641280840148,-0.1354046469156995,0.12045228121892597,-0.21589592435652938,-0.29821239533311167,0.20215757867341394,-0.06189420563437375,0.2222969401101698,-0.18790110513223854,0.07457449321937842,0.0052313812366715775,0.38582279765128014,0.11511893224542913,0.10331697300567387,0.16795363863859222,-0.3004747664765849,0.0701544247605057,-0.34427820756885236,0.0617512294791777,0.23219208655209117,0.09291391057054833,-0.16262417334263424,0.11395449921395263,0.18669762019968553,-0.30013105443534377,0.24827530478551263
STOCK_042,0.06821799484169529,0.24499521346507144,-0.0769262863027062,-0.16964104219661738,-0.5598638655568011,0.1725478083177086,0.5796554765504224,0.15083020428246352,-0.2457619768616839,-0.14506874337483036,-0.27959416489484556,0.016606031246942127,0.15000928793662344,-0.2905068918889415,-0.1916469688736536,-0.1898285253950164,0.06272052468721398,-0.18116000348566322,0.13594807422403615,-0.3021099057689035,-0.07097237496123521,0.07015846323603096,-0.46644913918475656,-0.0585735153613661,0.2544517445904112,-0.30234546509096744,0.1129979225522397,0.3980488321442803,0.34716538724625023,-0.030057333456320865,0.030510554319703346,0.12685840441908244,-0.26693355266718477,0.0761793473774459,0.1729320441054583,-0.22930721891255235,0.2829362713091377,0.6443919848304218,0.39800870623406726,-0.19213060089729536,-0.21938030077970372,-0.09703959158941167,1.0,0.1747834426251208,0.0659753321730323,-0.08555774088053719,0.06449795311972208,-0.12179055360369279,0.2382150374303359,0.4652010713006644,-0.04334043916782864,-0.10100623253310412,-0.16992256760544935,-0.1362379560318116,-0.25189526217611846,0.14587352187497318,0.4416771644929155,0.2687995953955713,-0.26840306346121634,-0.05234238287148344,-0.06449750732564032,0.260766446474599,0.11229072080844509,0.07165385624713255,-0.0546670797064731,-0.1339295795866028,-0.5515890815410893,-0.03400252213015198,-0.4256870821091809,-0.119411395393128,-0.23625938650480618,0.1345723357241421,-0.05477341443293442,-0.3031630731162642,-0.16274401806923597,-0.21190200698545889,0.09701609731459572,-0.003924315610265992,-0.3118264028785998,-0.43424549272542695,0.07566523424131592,-0.22218366729285052,0.03650089304362667,-0.1453130896571314,-0.18040079865568154,0.2357534658880363,0.0696639485021835,0.2155964757321326,0.036332172862471916,0.13592575116964586,0.3854774349582062,-0.2775845186357233,0.007835016194586897,-0.2856814438442284,-0.05470696906566335,-0.27185378378709,-0.11987071233891067,-0.19814868840169456,-0.48443787642290653,0.06981175414934811
STOCK_043,0.13226721784060957,-0.037596746871761996,0.008545146858472363,0.02680017629521064,-0.020877785012860653,0.1462515378844014,0.12328166775574609,0.0684761768788143,-0.07536832835418862,-0.09048519347035838,-0.15061953328445926,0.03882457622256825,0.04431622537904845,-0.14227497166819963,0.08476977612023164,-0.06272636408740734,-0.0396390564204736,0.06244141847469652,0.09032937947231512,0.13143730782700075,-0.16317168176412414,-0.14042431599083788,-0.10687051123456458,-0.014052308661925143,0.01844999191677753,-0.11111983570158517,0.060460666625972305,0.05576009026367713,0.045515116821739116,-0.1473337294828756,0.03793749417814592,-0.18442749657964852,-0.1597267146297118,-0.06198408689877012,0.10179823228844563,-0.09950287359960179,0.187743719759745,0.21298116581714155,0.12257048541015951,-0.12045811750813154,-0.09160382660223931,-0.06609978190402198,0.1747834426251208,1.0,-0.01611134677014708,0.0660199697842223,0.08417408035021365,0.052682321319645536,-0.042022183430914795,0.001483418398688177,0.03488816701749556,-0.08022664036206792,0.021400946771003584,-0.09088327116528742,-0.2160231017316915,-0.0770277511844931,0.11287836317171238,-0.037618571488989096,-0.011665027778869184,-0.06529593557384786,-0.09882000839397276,-0.019458106442474362,0.05734965455811974,-0.13533225113363045,-0.12101827685797205,0.08869946801723617,-0.2152847057330719,0.0777335724828921,-0.18156028516937608,-0.08932424547279899,0.01817205044748402,0.23955075286266617,0.017636705729587508,-0.16211263509457333,-0.13169612879342296,0.0005322201589650267,0.12411260761393379,-0.20799320029796578,-0.14433570882769195,-0.0771550412547989,-0.01175789916950041,-0.09125730936597724,0.05950126199678239,-0.16509765715800553,-0.12209574490151265,0.018221311952611178,-0.0757776210101994,0.085847463220069,0.014021122378526117,-0.02797396608570669,0.11261869566098354,0.03333206309622258,0.07245677603582344,-0.07635686291372608,-0.11079648741738701,0.07276364820539691,0.08816538351796717,-0.05820437137623712,-0.11673812771564622,-0.11490543652246195
STOCK_044,-0.07320914029742469,0.15670891132109677,0.10332110658856151,0.2573397247652696,-0.3484756810882668,0.07263499908188678,-0.016160749713669965,0.2495791899589665,-0.09572929820603357,-0.1531723494036441,-0.04770743604989658,-0.1390351103488083,0.1295659443903962,0.05128956645987712,-0.514016956585181,-0.042942399788153715,0.2844293344970028,0.273257001311911,0.39890680822618285,-0.16944210801886206,0.034881409137128574,0.09498959910593908,0.17365316004567247,-0.028533400498950316,0.3815825126510397,-0.12272856960331488,0.14067445963013786,0.21636457177229249,0.008875422056313656,-0.1133959995901798,0.2061555300754876,0.05697066799036269,0.0475341431594629,0.06478968479573938,-0.19646871841614263,-0.1595368914404512,0.07608847176575002,0.34320867178411224,-0.17905686548674685,-0.08115436218902772,0.3934175163287822,-0.016011014198589753,0.0659753321730323,-0.01611134677014708,1.0,-0.2026676410254091,0.17262834985301456,-0.11243856033625986,0.029475136139980526,0.23327065266111055,0.042324024636817864,0.05369408828607439,-0.2021685385813503,-0.18364102418546388,0.029661688213002198,0.4090582046796214,-0.003946652552714409,-0.26997737190183463,0.13049487052625183,-0.12647175040977984,-0.13155813556275286,0.28924275023914925,0.11613779582080394,-0.24921447028807744,-0.003956271686561196,-0.3609293446803412,0.2647681220673203,-0.07729951930406549,-0.002642501252883698,0.023301977636475183,-0.1853080189039706,-0.35174008198121814,-0.3321616141448488,0.12962253158839376,-0.09414070417415348,0.1257945368267745,0.09011127147211526,-0.1496497187283813,-0.0262410955015727,-0.09532932676348488,-0.3810090504753474,-0.10375536457808084,-0.0004819148909957524,0.20279554785440096,-0.07022360991429602,0.19753794867067745,0.1231365603169373,0.05190389886312402,-0.11091721222656808,-0.07861203399189327,0.3485214575221511,-0.0735656932709324,-0.21396004529942442,-0.4077043389843551,-0.10312177609658242,-0.251251125500231,-0.15527650454637684,0.48709430595630404,-0.2093720126627674,-0.1883434154741753
STOCK_045,0.12215627323455974,-0.15298098005417932,-0.014945719348377878,-0.2126973477407407,0.14940702798641348,0.09519538554481088,-0.05227662730471857,0.07370986291056959,-0.28803260772397,-0.025980369835810996,-0.007638177978698542,-0.07971317460483968,0.13498020441570743,-0.2784190088051842,0.39698977728395174,-0.22361772380704728,0.1114957866394852,0.01408857198857298,-0.0030675252143742473,0.12365180007004206,-0.08467208892841872,0.10197613774543017,-0.010491892078849428,-0.31147448938235633,-0.17992888514663918,0.04124005331230749,0.10072898991616419,-0.1303245103182145,-0.23950261741209067,-0.16888167052398068,0.09982777088054509,-0.17505133248480248,0.12121628246959991,0.12494922521607084,-0.1621009521228578,0.17841969156024232,-0.09672063371138259,-0.13677450819041068,0.13345597101428425,0.05657738563426557,0.1060628488772051,-0.2570647022556513,-0.08555774088053719,0.0660199697842223,-0.2026676410254091,1.0,0.31930942562801956,-0.021942117906472856,-0.23091671129393612,-0.07988013158368355,-0.02646254725377891,-0.0090290421574461,0.051349993499041124,-0.074381271052833,-0.1396544433170336,-0.09019410867576992,-0.2501994470921139,0.007485207042011484,0.2024293445778682,0.22368911828422694,0.2085434919723352,-0.2306505381196884,-0.011906144923032557,0.0071681111953060825,0.1873815513176805,0.1518066979474757,0.03614009330492752,0.12795606257683656,-0.18585794344508116,0.03636197619233324,0.04592565808497266,0.10369698599073607,0.3085411904412189,0.013908931987857344,-0.17146652843737903,-0.014762435953994884,-0.18916118673524054,-0.06808557711496001,0.20527023455084467,0.01946786404236459,0.08705960178016404,-0.2359649834904101,0.16995595382060905,-0.0916199332800202,0.07509558422174278,-0.13703158956907377,-0.1380851675721906,0.01220818147723509,-0.10768099427400533,0.15454013730711894,-0.0673412206989085,0.03586250603496452,-0.12328081265491819,-0.0012029797888546835,0.007558028923328022,0.2524047074067574,0.24422960574285135,-0.14927756680307705,0.3985108085410932,-0.10627204010272288
